"activity" "subject_id" "variable" "value"
"WALKING" 3 "fBodyAcc.mean...X" -0.572118763517241
"WALKING" 4 "fBodyAcc.mean...X" -0.457875998211667
"WALKING" 5 "fBodyAcc.mean...X" -0.503475033428571
"WALKING" 6 "fBodyAcc.mean...X" -0.621934225754386
"WALKING" 7 "fBodyAcc.mean...X" -0.693243929403509
"WALKING" 8 "fBodyAcc.mean...X" -0.614239066479167
"WALKING" 9 "fBodyAcc.mean...X" -0.596379465653846
"WALKING" 10 "fBodyAcc.mean...X" -0.534617168316981
"WALKING" 11 "fBodyAcc.mean...X" -0.663614914305085
"WALKING" 12 "fBodyAcc.mean...X" -0.67854236732
"WALKING" 13 "fBodyAcc.mean...X" -0.721900930859649
"WALKING" 14 "fBodyAcc.mean...X" -0.413873471694915
"WALKING" 15 "fBodyAcc.mean...X" -0.526417245066667
"WALKING" 16 "fBodyAcc.mean...X" -0.495465348235294
"WALKING" 17 "fBodyAcc.mean...X" -0.717304519488525
"WALKING" 18 "fBodyAcc.mean...X" -0.659190593125
"WALKING" 19 "fBodyAcc.mean...X" -0.602275980807692
"WALKING" 20 "fBodyAcc.mean...X" -0.570283036176471
"WALKING" 21 "fBodyAcc.mean...X" -0.668341782519231
"WALKING" 22 "fBodyAcc.mean...X" -0.660953313282609
"WALKING" 23 "fBodyAcc.mean...X" -0.403320478542373
"WALKING" 24 "fBodyAcc.mean...X" -0.588883372155172
"WALKING" 25 "fBodyAcc.mean...X" -0.4449394398
"WALKING" 26 "fBodyAcc.mean...X" -0.6000336876
"WALKING" 27 "fBodyAcc.mean...X" -0.563486627829825
"WALKING" 28 "fBodyAcc.mean...X" -0.747196511666667
"WALKING" 29 "fBodyAcc.mean...X" -0.565219963018868
"WALKING" 30 "fBodyAcc.mean...X" -0.636814885138462
"WALKING_DOWNSTAIRS" 1 "fBodyAcc.mean...X" -0.683348150877551
"WALKING_DOWNSTAIRS" 2 "fBodyAcc.mean...X" -0.501602966021277
"WALKING_DOWNSTAIRS" 3 "fBodyAcc.mean...X" -0.602259646877551
"WALKING_DOWNSTAIRS" 4 "fBodyAcc.mean...X" -0.373893809288889
"WALKING_DOWNSTAIRS" 5 "fBodyAcc.mean...X" -0.588177719195745
"WALKING_DOWNSTAIRS" 6 "fBodyAcc.mean...X" -0.6556738584375
"WALKING_DOWNSTAIRS" 7 "fBodyAcc.mean...X" -0.709095720682979
"WALKING_DOWNSTAIRS" 8 "fBodyAcc.mean...X" -0.528483568473684
"WALKING_DOWNSTAIRS" 9 "fBodyAcc.mean...X" -0.560848971016667
"WALKING_DOWNSTAIRS" 10 "fBodyAcc.mean...X" -0.467340337736842
"WALKING_DOWNSTAIRS" 11 "fBodyAcc.mean...X" -0.572869549326087
"WALKING_DOWNSTAIRS" 12 "fBodyAcc.mean...X" -0.628577809565217
"WALKING_DOWNSTAIRS" 13 "fBodyAcc.mean...X" -0.645095433404255
"WALKING_DOWNSTAIRS" 14 "fBodyAcc.mean...X" -0.536038952266667
"WALKING_DOWNSTAIRS" 15 "fBodyAcc.mean...X" -0.617683895404762
"WALKING_DOWNSTAIRS" 16 "fBodyAcc.mean...X" -0.503273094978723
"WALKING_DOWNSTAIRS" 17 "fBodyAcc.mean...X" -0.451740043434783
"WALKING_DOWNSTAIRS" 18 "fBodyAcc.mean...X" -0.557183944938182
"WALKING_DOWNSTAIRS" 19 "fBodyAcc.mean...X" -0.818656680717949
"WALKING_DOWNSTAIRS" 20 "fBodyAcc.mean...X" -0.606018747333333
"WALKING_DOWNSTAIRS" 21 "fBodyAcc.mean...X" -0.605260903466667
"WALKING_DOWNSTAIRS" 22 "fBodyAcc.mean...X" -0.508607806277778
"WALKING_DOWNSTAIRS" 23 "fBodyAcc.mean...X" -0.551077817301852
"WALKING_DOWNSTAIRS" 24 "fBodyAcc.mean...X" -0.559364635745455
"WALKING_DOWNSTAIRS" 25 "fBodyAcc.mean...X" -0.66771320887931
"WALKING_DOWNSTAIRS" 26 "fBodyAcc.mean...X" -0.46946276506
"WALKING_DOWNSTAIRS" 27 "fBodyAcc.mean...X" -0.712091824159091
"WALKING_DOWNSTAIRS" 28 "fBodyAcc.mean...X" -0.49419506126087
"WALKING_DOWNSTAIRS" 29 "fBodyAcc.mean...X" -0.449575835583333
"WALKING_DOWNSTAIRS" 30 "fBodyAcc.mean...X" -0.5210474935
"WALKING_UPSTAIRS" 1 "fBodyAcc.mean...X" -0.762811728113208
"WALKING_UPSTAIRS" 2 "fBodyAcc.mean...X" -0.44900731951875
"WALKING_UPSTAIRS" 3 "fBodyAcc.mean...X" -0.867527194849153
"WALKING_UPSTAIRS" 4 "fBodyAcc.mean...X" -0.50055431225
"WALKING_UPSTAIRS" 5 "fBodyAcc.mean...X" -0.464799557638298
"WALKING_UPSTAIRS" 6 "fBodyAcc.mean...X" -0.694893528392157
"WALKING_UPSTAIRS" 7 "fBodyAcc.mean...X" -0.671797951372549
"WALKING_UPSTAIRS" 8 "fBodyAcc.mean...X" -0.508451082404878
"WALKING_UPSTAIRS" 9 "fBodyAcc.mean...X" -0.705649852653061
"WALKING_UPSTAIRS" 10 "fBodyAcc.mean...X" -0.529069256468085
"WALKING_UPSTAIRS" 11 "fBodyAcc.mean...X" -0.706537949759259
"WALKING_UPSTAIRS" 12 "fBodyAcc.mean...X" -0.327985384730769
"WALKING_UPSTAIRS" 13 "fBodyAcc.mean...X" -0.896381044545455
"WALKING_UPSTAIRS" 14 "fBodyAcc.mean...X" -0.849435521851852
"WALKING_UPSTAIRS" 15 "fBodyAcc.mean...X" -0.779619555625
"WALKING_UPSTAIRS" 16 "fBodyAcc.mean...X" -0.840578942313726
"WALKING_UPSTAIRS" 17 "fBodyAcc.mean...X" -0.896115757083333
"WALKING_UPSTAIRS" 18 "fBodyAcc.mean...X" -0.725021354
"WALKING_UPSTAIRS" 19 "fBodyAcc.mean...X" -0.9945269465
"WALKING_UPSTAIRS" 20 "fBodyAcc.mean...X" -0.92655972745098
"WALKING_UPSTAIRS" 21 "fBodyAcc.mean...X" -0.689107172404255
"WALKING_UPSTAIRS" 22 "fBodyAcc.mean...X" -0.751902767952381
"WALKING_UPSTAIRS" 23 "fBodyAcc.mean...X" -0.674884379117647
"WALKING_UPSTAIRS" 24 "fBodyAcc.mean...X" -0.632868345889831
"WALKING_UPSTAIRS" 25 "fBodyAcc.mean...X" -0.703965335707692
"WALKING_UPSTAIRS" 26 "fBodyAcc.mean...X" -0.595009143636364
"WALKING_UPSTAIRS" 27 "fBodyAcc.mean...X" -0.498007930980392
"WALKING_UPSTAIRS" 28 "fBodyAcc.mean...X" -0.256495027901961
"WALKING_UPSTAIRS" 29 "fBodyAcc.mean...X" -0.385302874061224
"WALKING_UPSTAIRS" 30 "fBodyAcc.mean...X" -0.177205197815385
"LAYING" 1 "fBodyAcc.mean...Y" -0.622590670958
"LAYING" 2 "fBodyAcc.mean...Y" -0.593827341227083
"LAYING" 3 "fBodyAcc.mean...Y" -0.569228921004839
"LAYING" 4 "fBodyAcc.mean...Y" -0.588662835092593
"LAYING" 5 "fBodyAcc.mean...Y" -0.619074926192308
"LAYING" 6 "fBodyAcc.mean...Y" -0.62460830722807
"LAYING" 7 "fBodyAcc.mean...Y" -0.618884725269231
"LAYING" 8 "fBodyAcc.mean...Y" -0.571077490092593
"LAYING" 9 "fBodyAcc.mean...Y" -0.57607751476
"LAYING" 10 "fBodyAcc.mean...Y" -0.42972363692069
"LAYING" 11 "fBodyAcc.mean...Y" -0.638012533754386
"LAYING" 12 "fBodyAcc.mean...Y" -0.641306871853333
"LAYING" 13 "fBodyAcc.mean...Y" -0.583761350596774
"LAYING" 14 "fBodyAcc.mean...Y" -0.523689686313725
"LAYING" 15 "fBodyAcc.mean...Y" -0.623005675590278
"LAYING" 16 "fBodyAcc.mean...Y" -0.555798324008571
"LAYING" 17 "fBodyAcc.mean...Y" -0.489392039907042
"LAYING" 18 "fBodyAcc.mean...Y" -0.318806531184615
"LAYING" 19 "fBodyAcc.mean...Y" -0.666236323662651
"LAYING" 20 "fBodyAcc.mean...Y" -0.476728359875
"LAYING" 21 "fBodyAcc.mean...Y" -0.673367946088889
"LAYING" 22 "fBodyAcc.mean...Y" -0.520992469948611
"LAYING" 23 "fBodyAcc.mean...Y" -0.490210426027778
"LAYING" 24 "fBodyAcc.mean...Y" -0.668488075861111
"LAYING" 25 "fBodyAcc.mean...Y" -0.61210471169863
"LAYING" 26 "fBodyAcc.mean...Y" -0.519071370673684
"LAYING" 27 "fBodyAcc.mean...Y" -0.739121361081081
"LAYING" 28 "fBodyAcc.mean...Y" -0.7221127648875
"LAYING" 29 "fBodyAcc.mean...Y" -0.490720151130435
"LAYING" 30 "fBodyAcc.mean...Y" -0.674131905408571
"SITTING" 1 "fBodyAcc.mean...Y" -0.428843108170213
"SITTING" 2 "fBodyAcc.mean...Y" -0.602623437928261
"SITTING" 3 "fBodyAcc.mean...Y" -0.483351309423077
"SITTING" 4 "fBodyAcc.mean...Y" -0.53516575668
"SITTING" 5 "fBodyAcc.mean...Y" -0.436590254286364
"SITTING" 6 "fBodyAcc.mean...Y" -0.546425701581818
"SITTING" 7 "fBodyAcc.mean...Y" -0.567429929145833
"SITTING" 8 "fBodyAcc.mean...Y" -0.639081412782609
"SITTING" 9 "fBodyAcc.mean...Y" -0.28550503871
"SITTING" 10 "fBodyAcc.mean...Y" -0.663133071481481
"SITTING" 11 "fBodyAcc.mean...Y" -0.477261961641509
"SITTING" 12 "fBodyAcc.mean...Y" -0.61142856154902
"SITTING" 13 "fBodyAcc.mean...Y" -0.294593560428571
"SITTING" 14 "fBodyAcc.mean...Y" -0.672817338777778
"SITTING" 15 "fBodyAcc.mean...Y" -0.781471320416949
"SITTING" 16 "fBodyAcc.mean...Y" -0.554387497557971
"SITTING" 17 "fBodyAcc.mean...Y" -0.598093155470625
"SITTING" 18 "fBodyAcc.mean...Y" -0.754657691510702
"SITTING" 19 "fBodyAcc.mean...Y" -0.716287833349315
"SITTING" 20 "fBodyAcc.mean...Y" -0.590800079478788
"SITTING" 21 "fBodyAcc.mean...Y" -0.550353674841176
"SITTING" 22 "fBodyAcc.mean...Y" -0.566017860105806
"SITTING" 23 "fBodyAcc.mean...Y" -0.636740694220588
"SITTING" 24 "fBodyAcc.mean...Y" -0.521447323319118
"SITTING" 25 "fBodyAcc.mean...Y" -0.564971647969231
"SITTING" 26 "fBodyAcc.mean...Y" -0.592651491017949
"SITTING" 27 "fBodyAcc.mean...Y" -0.560418487371429
"SITTING" 28 "fBodyAcc.mean...Y" -0.211501117136944
"SITTING" 29 "fBodyAcc.mean...Y" -0.484883698468333
"SITTING" 30 "fBodyAcc.mean...Y" -0.314230456903226
"STANDING" 1 "fBodyAcc.mean...Y" -0.501535324120755
"STANDING" 2 "fBodyAcc.mean...Y" -0.902678007014815
"STANDING" 3 "fBodyAcc.mean...Y" -0.719650976945902
"STANDING" 4 "fBodyAcc.mean...Y" -0.949459425714286
"STANDING" 5 "fBodyAcc.mean...Y" -0.810512430357143
"STANDING" 6 "fBodyAcc.mean...Y" -0.246391659566667
"STANDING" 7 "fBodyAcc.mean...Y" -0.220613978962264
"STANDING" 8 "fBodyAcc.mean...Y" -0.624356754475926
"STANDING" 9 "fBodyAcc.mean...Y" -0.720638204288889
"STANDING" 10 "fBodyAcc.mean...Y" -0.963396570227273
"STANDING" 11 "fBodyAcc.mean...Y" -0.593780862255319
"STANDING" 12 "fBodyAcc.mean...Y" -0.725319002860656
"STANDING" 13 "fBodyAcc.mean...Y" 0.169147774738596
"STANDING" 14 "fBodyAcc.mean...Y" -0.239123251926667
"STANDING" 15 "fBodyAcc.mean...Y" -0.54662984409434
"STANDING" 16 "fBodyAcc.mean...Y" -0.813903774358974
"STANDING" 17 "fBodyAcc.mean...Y" -0.575643900858974
"STANDING" 18 "fBodyAcc.mean...Y" -0.421633531163014
"STANDING" 19 "fBodyAcc.mean...Y" -0.712971301452055
"STANDING" 20 "fBodyAcc.mean...Y" -0.335017647565342
"STANDING" 21 "fBodyAcc.mean...Y" -0.666282471041573
"STANDING" 22 "fBodyAcc.mean...Y" -0.528100092174603
"STANDING" 23 "fBodyAcc.mean...Y" -0.854437865786765
"STANDING" 24 "fBodyAcc.mean...Y" -0.393267351891304
"STANDING" 25 "fBodyAcc.mean...Y" -0.553442238271622
"STANDING" 26 "fBodyAcc.mean...Y" -0.420031558364865
"STANDING" 27 "fBodyAcc.mean...Y" -0.5697788099
"STANDING" 28 "fBodyAcc.mean...Y" -0.601307272253165
"STANDING" 29 "fBodyAcc.mean...Y" -0.43289846114
"STANDING" 30 "fBodyAcc.mean...Y" -0.239054547255932
"WALKING" 1 "fBodyAcc.mean...Y" -0.664585367452632
"WALKING" 2 "fBodyAcc.mean...Y" -0.444027939830508
"WALKING" 3 "fBodyAcc.mean...Y" -0.468191332232759
"WALKING" 4 "fBodyAcc.mean...Y" -0.388747296416667
"WALKING" 5 "fBodyAcc.mean...Y" -0.472729762433929
"WALKING" 6 "fBodyAcc.mean...Y" -0.563353156045614
"WALKING" 7 "fBodyAcc.mean...Y" -0.588285697508772
"WALKING" 8 "fBodyAcc.mean...Y" -0.5762935882
"WALKING" 9 "fBodyAcc.mean...Y" -0.494043958442308
"WALKING" 10 "fBodyAcc.mean...Y" -0.46342993125283
"WALKING" 11 "fBodyAcc.mean...Y" -0.637701032025424
"WALKING" 12 "fBodyAcc.mean...Y" -0.58688163482
"WALKING" 13 "fBodyAcc.mean...Y" -0.655579836754386
"WALKING" 14 "fBodyAcc.mean...Y" -0.394630984084746
"WALKING" 15 "fBodyAcc.mean...Y" -0.446923717632222
"WALKING" 16 "fBodyAcc.mean...Y" -0.486900075294118
"WALKING" 17 "fBodyAcc.mean...Y" -0.657690460147541
"WALKING" 18 "fBodyAcc.mean...Y" -0.526758976878571
"WALKING" 19 "fBodyAcc.mean...Y" -0.554153424884615
"WALKING" 20 "fBodyAcc.mean...Y" -0.459160433411961
"WALKING" 21 "fBodyAcc.mean...Y" -0.607207344788462
"WALKING" 22 "fBodyAcc.mean...Y" -0.590285467217391
"WALKING" 23 "fBodyAcc.mean...Y" -0.403422725757627
"WALKING" 24 "fBodyAcc.mean...Y" -0.560592216275862
"WALKING" 25 "fBodyAcc.mean...Y" -0.398104402698649
"WALKING" 26 "fBodyAcc.mean...Y" -0.456970851528814
"WALKING" 27 "fBodyAcc.mean...Y" -0.460507206812281
"WALKING" 28 "fBodyAcc.mean...Y" -0.7248655405
"WALKING" 29 "fBodyAcc.mean...Y" -0.49609003685283
"WALKING" 30 "fBodyAcc.mean...Y" -0.542828783492308
"WALKING_DOWNSTAIRS" 1 "fBodyAcc.mean...Y" -0.603772033510204
"WALKING_DOWNSTAIRS" 2 "fBodyAcc.mean...Y" -0.334658494170213
"WALKING_DOWNSTAIRS" 3 "fBodyAcc.mean...Y" -0.539514397102041
"WALKING_DOWNSTAIRS" 4 "fBodyAcc.mean...Y" -0.2747814315
"WALKING_DOWNSTAIRS" 5 "fBodyAcc.mean...Y" -0.536037770244681
"WALKING_DOWNSTAIRS" 6 "fBodyAcc.mean...Y" -0.564358659820833
"WALKING_DOWNSTAIRS" 7 "fBodyAcc.mean...Y" -0.621607265914894
"WALKING_DOWNSTAIRS" 8 "fBodyAcc.mean...Y" -0.516987710131579
"WALKING_DOWNSTAIRS" 9 "fBodyAcc.mean...Y" -0.495825172742857
"WALKING_DOWNSTAIRS" 10 "fBodyAcc.mean...Y" -0.398050960921053
"WALKING_DOWNSTAIRS" 11 "fBodyAcc.mean...Y" -0.413337806021739
"WALKING_DOWNSTAIRS" 12 "fBodyAcc.mean...Y" -0.518520209771739
"WALKING_DOWNSTAIRS" 13 "fBodyAcc.mean...Y" -0.531276689744681
"WALKING_DOWNSTAIRS" 14 "fBodyAcc.mean...Y" -0.385929392546667
"WALKING_DOWNSTAIRS" 15 "fBodyAcc.mean...Y" -0.486751117547619
"WALKING_DOWNSTAIRS" 16 "fBodyAcc.mean...Y" -0.460121618085106
"WALKING_DOWNSTAIRS" 17 "fBodyAcc.mean...Y" -0.287907634854348
"WALKING_DOWNSTAIRS" 18 "fBodyAcc.mean...Y" -0.454101154421818
"WALKING_DOWNSTAIRS" 19 "fBodyAcc.mean...Y" -0.730281177717949
"WALKING_DOWNSTAIRS" 20 "fBodyAcc.mean...Y" -0.515893240622222
"WALKING_DOWNSTAIRS" 21 "fBodyAcc.mean...Y" -0.520302571713333
"WALKING_DOWNSTAIRS" 22 "fBodyAcc.mean...Y" -0.41051490225
"WALKING_DOWNSTAIRS" 23 "fBodyAcc.mean...Y" -0.411951449901852
"WALKING_DOWNSTAIRS" 24 "fBodyAcc.mean...Y" -0.452704113407273
"WALKING_DOWNSTAIRS" 25 "fBodyAcc.mean...Y" -0.582824085724138
"WALKING_DOWNSTAIRS" 26 "fBodyAcc.mean...Y" -0.382247111932
"WALKING_DOWNSTAIRS" 27 "fBodyAcc.mean...Y" -0.655336733727273
"WALKING_DOWNSTAIRS" 28 "fBodyAcc.mean...Y" -0.380123539652174
"WALKING_DOWNSTAIRS" 29 "fBodyAcc.mean...Y" -0.293734683047917
"WALKING_DOWNSTAIRS" 30 "fBodyAcc.mean...Y" -0.425684549274194
"WALKING_UPSTAIRS" 1 "fBodyAcc.mean...Y" -0.692748156867925
"WALKING_UPSTAIRS" 2 "fBodyAcc.mean...Y" -0.358126733369583
"WALKING_UPSTAIRS" 3 "fBodyAcc.mean...Y" -0.809449638305085
"WALKING_UPSTAIRS" 4 "fBodyAcc.mean...Y" -0.325159390557692
"WALKING_UPSTAIRS" 5 "fBodyAcc.mean...Y" -0.280472305797872
"WALKING_UPSTAIRS" 6 "fBodyAcc.mean...Y" -0.535751108647059
"WALKING_UPSTAIRS" 7 "fBodyAcc.mean...Y" -0.5822809069
"WALKING_UPSTAIRS" 8 "fBodyAcc.mean...Y" -0.387277035836585
"WALKING_UPSTAIRS" 9 "fBodyAcc.mean...Y" -0.625477705061224
"WALKING_UPSTAIRS" 10 "fBodyAcc.mean...Y" -0.391817094257447
"WALKING_UPSTAIRS" 11 "fBodyAcc.mean...Y" -0.569115834814815
"WALKING_UPSTAIRS" 12 "fBodyAcc.mean...Y" -0.107260115715385
"WALKING_UPSTAIRS" 13 "fBodyAcc.mean...Y" -0.851951520709091
"WALKING_UPSTAIRS" 14 "fBodyAcc.mean...Y" -0.819351481111111
"WALKING_UPSTAIRS" 15 "fBodyAcc.mean...Y" -0.697493545166667
"WALKING_UPSTAIRS" 16 "fBodyAcc.mean...Y" -0.738077804826274
"WALKING_UPSTAIRS" 17 "fBodyAcc.mean...Y" -0.841696916666667
"WALKING_UPSTAIRS" 18 "fBodyAcc.mean...Y" -0.648762681413793
"WALKING_UPSTAIRS" 19 "fBodyAcc.mean...Y" -0.97635905475
"WALKING_UPSTAIRS" 20 "fBodyAcc.mean...Y" -0.900087790764706
"WALKING_UPSTAIRS" 21 "fBodyAcc.mean...Y" -0.542979373531915
"WALKING_UPSTAIRS" 22 "fBodyAcc.mean...Y" -0.673348065333333
"WALKING_UPSTAIRS" 23 "fBodyAcc.mean...Y" -0.540143888607843
"WALKING_UPSTAIRS" 24 "fBodyAcc.mean...Y" -0.412731328644068
"WALKING_UPSTAIRS" 25 "fBodyAcc.mean...Y" -0.652153443907692
"WALKING_UPSTAIRS" 26 "fBodyAcc.mean...Y" -0.441337851370909
"WALKING_UPSTAIRS" 27 "fBodyAcc.mean...Y" -0.289777915841176
"WALKING_UPSTAIRS" 28 "fBodyAcc.mean...Y" 0.0744584829019608
"WALKING_UPSTAIRS" 29 "fBodyAcc.mean...Y" -0.16346574455102
"WALKING_UPSTAIRS" 30 "fBodyAcc.mean...Y" 0.0234550989969231
"LAYING" 1 "fBodyAcc.mean...Z" -0.68688116254
"LAYING" 2 "fBodyAcc.mean...Z" -0.69204762625
"LAYING" 3 "fBodyAcc.mean...Z" -0.679149691129032
"LAYING" 4 "fBodyAcc.mean...Z" -0.67296600537037
"LAYING" 5 "fBodyAcc.mean...Z" -0.709358585711538
"LAYING" 6 "fBodyAcc.mean...Z" -0.741133458245614
"LAYING" 7 "fBodyAcc.mean...Z" -0.735080648076923
"LAYING" 8 "fBodyAcc.mean...Z" -0.669567220203704
"LAYING" 9 "fBodyAcc.mean...Z" -0.6806285816
"LAYING" 10 "fBodyAcc.mean...Z" -0.576308726189655
"LAYING" 11 "fBodyAcc.mean...Z" -0.734155256140351
"LAYING" 12 "fBodyAcc.mean...Z" -0.724465200616667
"LAYING" 13 "fBodyAcc.mean...Z" -0.699277932580645
"LAYING" 14 "fBodyAcc.mean...Z" -0.659076100392157
"LAYING" 15 "fBodyAcc.mean...Z" -0.696283994097222
"LAYING" 16 "fBodyAcc.mean...Z" -0.660102028571429
"LAYING" 17 "fBodyAcc.mean...Z" -0.593883952816901
"LAYING" 18 "fBodyAcc.mean...Z" -0.472595379461538
"LAYING" 19 "fBodyAcc.mean...Z" -0.73124120373494
"LAYING" 20 "fBodyAcc.mean...Z" -0.604318635926471
"LAYING" 21 "fBodyAcc.mean...Z" -0.763163293288889
"LAYING" 22 "fBodyAcc.mean...Z" -0.647148756388889
"LAYING" 23 "fBodyAcc.mean...Z" -0.600777341527778
"LAYING" 24 "fBodyAcc.mean...Z" -0.748359296666667
"LAYING" 25 "fBodyAcc.mean...Z" -0.691058693013699
"LAYING" 26 "fBodyAcc.mean...Z" -0.698244225131579
"LAYING" 27 "fBodyAcc.mean...Z" -0.831001850405405
"LAYING" 28 "fBodyAcc.mean...Z" -0.7976190565
"LAYING" 29 "fBodyAcc.mean...Z" -0.628911419695652
"LAYING" 30 "fBodyAcc.mean...Z" -0.776490684857143
"SITTING" 1 "fBodyAcc.mean...Z" -0.469089748404255
"SITTING" 2 "fBodyAcc.mean...Z" -0.646378755717391
"SITTING" 3 "fBodyAcc.mean...Z" -0.5404207445
"SITTING" 4 "fBodyAcc.mean...Z" -0.626119973966
"SITTING" 5 "fBodyAcc.mean...Z" -0.675594908659091
"SITTING" 6 "fBodyAcc.mean...Z" -0.667772476327273
"SITTING" 7 "fBodyAcc.mean...Z" -0.737927599479167
"SITTING" 8 "fBodyAcc.mean...Z" -0.680099099086957
"SITTING" 9 "fBodyAcc.mean...Z" -0.59793054514
"SITTING" 10 "fBodyAcc.mean...Z" -0.708379643962963
"SITTING" 11 "fBodyAcc.mean...Z" -0.607614470926415
"SITTING" 12 "fBodyAcc.mean...Z" -0.721509250092157
"SITTING" 13 "fBodyAcc.mean...Z" -0.41474906744898
"SITTING" 14 "fBodyAcc.mean...Z" -0.761907309111111
"SITTING" 15 "fBodyAcc.mean...Z" -0.789719135483051
"SITTING" 16 "fBodyAcc.mean...Z" -0.606663009452464
"SITTING" 17 "fBodyAcc.mean...Z" -0.65573647696875
"SITTING" 18 "fBodyAcc.mean...Z" -0.814253564385965
"SITTING" 19 "fBodyAcc.mean...Z" -0.781418520369863
"SITTING" 20 "fBodyAcc.mean...Z" -0.699808389045455
"SITTING" 21 "fBodyAcc.mean...Z" -0.628113944423529
"SITTING" 22 "fBodyAcc.mean...Z" -0.639656818677419
"SITTING" 23 "fBodyAcc.mean...Z" -0.709136095529412
"SITTING" 24 "fBodyAcc.mean...Z" -0.565360171029412
"SITTING" 25 "fBodyAcc.mean...Z" -0.652608225630769
"SITTING" 26 "fBodyAcc.mean...Z" -0.623963939987179
"SITTING" 27 "fBodyAcc.mean...Z" -0.648625828835714
"SITTING" 28 "fBodyAcc.mean...Z" -0.400361647023611
"SITTING" 29 "fBodyAcc.mean...Z" -0.64261549225
"SITTING" 30 "fBodyAcc.mean...Z" -0.641609062241935
"STANDING" 1 "fBodyAcc.mean...Z" -0.535883025433962
"STANDING" 2 "fBodyAcc.mean...Z" -0.931811132037037
"STANDING" 3 "fBodyAcc.mean...Z" -0.805539204754098
"STANDING" 4 "fBodyAcc.mean...Z" -0.964647058928571
"STANDING" 5 "fBodyAcc.mean...Z" -0.898232694607143
"STANDING" 6 "fBodyAcc.mean...Z" -0.450723225740351
"STANDING" 7 "fBodyAcc.mean...Z" -0.491402528962264
"STANDING" 8 "fBodyAcc.mean...Z" -0.720111966611111
"STANDING" 9 "fBodyAcc.mean...Z" -0.760304646355556
"STANDING" 10 "fBodyAcc.mean...Z" -0.972991467045455
"STANDING" 11 "fBodyAcc.mean...Z" -0.706935538361702
"STANDING" 12 "fBodyAcc.mean...Z" -0.811015546885246
"STANDING" 13 "fBodyAcc.mean...Z" -0.0596661308421053
"STANDING" 14 "fBodyAcc.mean...Z" -0.452386740133333
"STANDING" 15 "fBodyAcc.mean...Z" -0.577001910245283
"STANDING" 16 "fBodyAcc.mean...Z" -0.860389242564103
"STANDING" 17 "fBodyAcc.mean...Z" -0.572764705897436
"STANDING" 18 "fBodyAcc.mean...Z" -0.541017735978082
"STANDING" 19 "fBodyAcc.mean...Z" -0.787584211852055
"STANDING" 20 "fBodyAcc.mean...Z" -0.534848007736986
"STANDING" 21 "fBodyAcc.mean...Z" -0.74610530149382
"STANDING" 22 "fBodyAcc.mean...Z" -0.617564720063492
"STANDING" 23 "fBodyAcc.mean...Z" -0.884240701532353
"STANDING" 24 "fBodyAcc.mean...Z" -0.484926060550725
"STANDING" 25 "fBodyAcc.mean...Z" -0.610692724621622
"STANDING" 26 "fBodyAcc.mean...Z" -0.500709743054054
"STANDING" 27 "fBodyAcc.mean...Z" -0.7279899900625
"STANDING" 28 "fBodyAcc.mean...Z" -0.640240661340506
"STANDING" 29 "fBodyAcc.mean...Z" -0.577030968538462
"STANDING" 30 "fBodyAcc.mean...Z" -0.556861818644068
"WALKING" 1 "fBodyAcc.mean...Z" -0.781665839147368
"WALKING" 2 "fBodyAcc.mean...Z" -0.60639081348983
"WALKING" 3 "fBodyAcc.mean...Z" -0.692789146586207
"WALKING" 4 "fBodyAcc.mean...Z" -0.5677237955
"WALKING" 5 "fBodyAcc.mean...Z" -0.611525015392857
"WALKING" 6 "fBodyAcc.mean...Z" -0.678438320245614
"WALKING" 7 "fBodyAcc.mean...Z" -0.788424562105263
"WALKING" 8 "fBodyAcc.mean...Z" -0.733159165513125
"WALKING" 9 "fBodyAcc.mean...Z" -0.616812001923077
"WALKING" 10 "fBodyAcc.mean...Z" -0.619390910490566
"WALKING" 11 "fBodyAcc.mean...Z" -0.724977209677966
"WALKING" 12 "fBodyAcc.mean...Z" -0.70832050486
"WALKING" 13 "fBodyAcc.mean...Z" -0.75723669177193
"WALKING" 14 "fBodyAcc.mean...Z" -0.539859993291525
"WALKING" 15 "fBodyAcc.mean...Z" -0.593482143840741
"WALKING" 16 "fBodyAcc.mean...Z" -0.618446591352941
"WALKING" 17 "fBodyAcc.mean...Z" -0.748019993672131
"WALKING" 18 "fBodyAcc.mean...Z" -0.6855109195
"WALKING" 19 "fBodyAcc.mean...Z" -0.645470056115385
"WALKING" 20 "fBodyAcc.mean...Z" -0.667440380994118
"WALKING" 21 "fBodyAcc.mean...Z" -0.725607237403846
"WALKING" 22 "fBodyAcc.mean...Z" -0.724115979
"WALKING" 23 "fBodyAcc.mean...Z" -0.496761173254237
"WALKING" 24 "fBodyAcc.mean...Z" -0.672900031137931
"WALKING" 25 "fBodyAcc.mean...Z" -0.587255713635135
"WALKING" 26 "fBodyAcc.mean...Z" -0.680277554949153
"WALKING" 27 "fBodyAcc.mean...Z" -0.607977656385965
"WALKING" 28 "fBodyAcc.mean...Z" -0.776178238444444
"WALKING" 29 "fBodyAcc.mean...Z" -0.636335254188679
"WALKING" 30 "fBodyAcc.mean...Z" -0.710675978153846
"WALKING_DOWNSTAIRS" 1 "fBodyAcc.mean...Z" -0.776013662877551
"WALKING_DOWNSTAIRS" 2 "fBodyAcc.mean...Z" -0.567713339759574
